estado,data,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
RS,2020-08-23,11377239,109873,1034,3062,16
RS,2020-08-24,11377239,109953,80,3102,40
RS,2020-08-25,11377239,112763,2810,3161,59
RS,2020-08-26,11377239,115984,3221,3235,74
RS,2020-08-27,11377239,118315,2331,3275,40
RS,2020-08-28,11377239,120739,2424,3323,48
RS,2020-08-29,11377239,124416,3677,3385,62
RS,2020-08-30,11377239,124482,66,3395,10
RS,2020-08-31,11377239,125813,1331,3435,40
RS,2020-09-01,11377239,127799,1986,3501,66
RS,2020-09-02,11377239,131461,3662,3543,42
RS,2020-09-03,11377239,134610,3149,3590,47
RS,2020-09-04,11377239,137217,2607,3650,60
RS,2020-09-05,11377239,143485,6268,3714,64
RS,2020-09-06,11377239,143914,429,3739,25
RS,2020-09-07,11377239,143952,38,3756,17
RS,2020-09-08,11377239,144502,550,3800,44
RS,2020-09-09,11377239,147576,3074,3882,82
RS,2020-09-10,11377239,151392,3816,3929,47
RS,2020-09-11,11377239,153475,2083,3997,68
RS,2020-09-12,11377239,156264,2789,4039,42
RS,2020-09-13,11377239,156903,639,4055,16
RS,2020-09-14,11377239,157907,1004,4080,25
RS,2020-09-15,11377239,160940,3033,4174,94
RS,2020-09-16,11377239,164373,3433,4216,42
RS,2020-09-17,11377239,167781,3408,4268,52
RS,2020-09-18,11377239,170749,2968,4318,50
RS,2020-09-19,11377239,174140,3391,4371,53
RS,2020-09-20,11377239,174777,637,4384,13
RS,2020-09-21,11377239,175349,572,4409,25
RS,2020-09-22,11377239,177485,2136,4472,63
RS,2020-09-23,11377239,179436,1951,4515,43
RS,2020-09-24,11377239,181217,1781,4544,29
RS,2020-09-25,11377239,183115,1898,4574,30
RS,2020-09-26,11377239,185119,2004,4615,41
RS,2020-09-27,11377239,185516,397,4627,12
RS,2020-09-28,11377239,185778,262,4648,21
RS,2020-09-29,11377239,188253,2475,4724,76
RS,2020-09-30,11377239,190572,2319,4782,58
RS,2020-10-01,11377239,197186,6614,4815,33
RS,2020-10-02,11377239,200427,3241,4852,37
RS,2020-10-03,11377239,202587,2160,4898,46
RS,2020-10-04,11377239,202719,132,4908,10
RS,2020-10-05,11377239,203497,778,4952,44
RS,2020-10-06,11377239,205375,1878,4989,37
RS,2020-10-07,11377239,207706,2331,5035,46
RS,2020-10-08,11377239,209623,1917,5068,33
RS,2020-10-09,11377239,211773,2150,5100,32
RS,2020-10-10,11377239,213782,2009,5135,35
RS,2020-10-11,11377239,214158,376,5141,6
RS,2020-10-12,11377239,214584,426,5148,7
RS,2020-10-13,11377239,214970,386,5167,19
RS,2020-10-14,11377239,216932,1962,5237,70
RS,2020-10-15,11377239,218835,1903,5282,45
RS,2020-10-16,11377239,220563,1728,5312,30
RS,2020-10-17,11377239,222692,2129,5342,30
RS,2020-10-18,11377239,223016,324,5346,4
RS,2020-10-19,11377239,224020,1004,5388,42
RS,2020-10-20,11377239,225694,1674,5452,64
RS,2020-10-21,11377239,227463,1769,5482,30
RS,2020-10-22,11377239,228762,1299,5518,36
RS,2020-10-23,11377239,230944,2182,5554,36
RS,2020-10-24,11377239,234076,3132,5581,27
RS,2020-10-25,11377239,234076,0,5581,0
RS,2020-10-26,11377239,235673,1597,5615,34
RS,2020-10-27,11377239,238396,2723,5665,50
RS,2020-10-28,11377239,240694,2298,5699,34
RS,2020-10-29,11377239,243402,2708,5729,30
RS,2020-10-30,11377239,243402,0,5729,0
RS,2020-10-31,11377239,247576,4174,5797,68
RS,2020-11-01,11377239,248482,906,5804,7
RS,2020-11-02,11377239,249437,955,5805,1
RS,2020-11-03,11377239,250064,627,5844,39
RS,2020-11-04,11377239,253272,3208,5903,59
RS,2020-11-05,11377239,254828,1556,5954,51
RS,2020-11-06,11377239,257785,2957,5973,19
RS,2020-11-07,11377239,260188,2403,5990,17
RS,2020-11-08,11377239,260898,710,5992,2
RS,2020-11-09,11377239,261656,758,5997,5
RS,2020-11-10,11377239,264576,2920,6001,4
RS,2020-11-11,11377239,267750,3174,6034,33
RS,2020-11-12,11377239,271340,3590,6125,91
RS,2020-11-13,11377239,274411,3071,6168,43
RS,2020-11-14,11377239,277519,3108,6215,47
RS,2020-11-15,11377239,278707,1188,6219,4
RS,2020-11-16,11377239,279872,1165,6243,24
RS,2020-11-17,11377239,283351,3479,6314,71
RS,2020-11-18,11377239,287204,3853,6356,42
RS,2020-11-19,11377239,289923,2719,6410,54
RS,2020-11-20,11377239,293221,3298,6447,37
RS,2020-11-21,11377239,296904,3683,6487,40
RS,2020-11-22,11377239,297827,923,6494,7
RS,2020-11-23,11377239,298670,843,6524,30
RS,2020-11-24,11377239,301766,3096,6573,49
RS,2020-11-25,11377239,306335,4569,6639,66
RS,2020-11-26,11377239,308647,2312,6686,47
RS,2020-11-27,11377239,311123,2476,6725,39
RS,2020-11-28,11377239,318936,7813,6768,43
RS,2020-11-29,11377239,320778,1842,6776,8
RS,2020-11-30,11377239,322058,1280,6813,37
RS,2020-12-01,11377239,326425,4367,6900,87
RS,2020-12-02,11377239,331279,4854,6973,73
RS,2020-12-03,11377239,337003,5724,7043,70
RS,2020-12-04,11377239,342035,5032,7104,61
RS,2020-12-05,11377239,346801,4766,7166,62
RS,2020-12-06,11377239,349035,2234,7183,17
RS,2020-12-07,11377239,350569,1534,7235,52
RS,2020-12-08,11377239,354683,4114,7316,81
RS,2020-12-09,11377239,359544,4861,7388,72
RS,2020-12-10,11377239,363979,4435,7452,64
RS,2020-12-11,11377239,369142,5163,7513,61
RS,2020-12-12,11377239,372699,3557,7578,65
RS,2020-12-13,11377239,376590,3891,7587,9
RS,2020-12-14,11377239,378893,2303,7681,94
RS,2020-12-15,11377239,382251,3358,7766,85
RS,2020-12-16,11377239,388704,6453,7862,96
RS,2020-12-17,11377239,394816,6112,7944,82
RS,2020-12-18,11377239,400537,5721,8007,63
RS,2020-12-19,11377239,405598,5061,8072,65
RS,2020-12-20,11377239,407755,2157,8087,15
RS,2020-12-21,11377239,409794,2039,8159,72
RS,2020-12-22,11377239,416000,6206,8260,101
RS,2020-12-23,11377239,416098,98,8345,85
RS,2020-12-24,11377239,426531,10433,8403,58
RS,2020-12-25,11377239,428633,2102,8434,31
RS,2020-12-26,11377239,430780,2147,8452,18
RS,2020-12-27,11377239,431603,823,8492,40
RS,2020-12-28,11377239,432241,638,8536,44
RS,2020-12-29,11377239,438458,6217,8680,144
RS,2020-12-30,11377239,444212,5754,8793,113
RS,2020-12-31,11377239,449674,5462,8872,79
RS,2021-01-01,11377239,451912,2238,8917,45
RS,2021-01-02,11377239,452920,1008,8934,17
RS,2021-01-03,11377239,454757,1837,8954,20
RS,2021-01-04,11377239,455326,569,9018,64
RS,2021-01-05,11377239,460609,5283,9125,107
RS,2021-01-06,11377239,465337,4728,9226,101
RS,2021-01-07,11377239,470138,4801,9293,67
RS,2021-01-08,11377239,474917,4779,9359,66
RS,2021-01-09,11377239,478501,3584,9413,54
RS,2021-01-10,11377239,480480,1979,9439,26
RS,2021-01-11,11377239,482062,1582,9498,59
RS,2021-01-12,11377239,485757,3695,9619,121
RS,2021-01-13,11377239,490980,5223,9699,80
RS,2021-01-14,11377239,495585,4605,9790,91
RS,2021-01-15,11377239,500792,5207,9838,48
RS,2021-01-16,11377239,505021,4229,9876,38
RS,2021-01-17,11377239,506885,1864,9921,45
RS,2021-01-18,11377239,508058,1173,9967,46
RS,2021-01-19,11377239,512343,4285,10051,84
RS,2021-01-20,11377239,516288,3945,10123,72
RS,2021-01-21,11377239,520313,4025,10196,73
RS,2021-01-22,11377239,523367,3054,10241,45
RS,2021-01-23,11377239,527182,3815,10299,58
RS,2021-01-24,11377239,528045,863,10311,12
RS,2021-01-25,11377239,528950,905,10360,49
RS,2021-01-26,11377239,532944,3994,10443,83
RS,2021-01-27,11377239,536746,3802,10512,69
RS,2021-01-28,11377239,540157,3411,10567,55
RS,2021-01-29,11377239,543499,3342,10615,48
RS,2021-01-30,11377239,546708,3209,10663,48
RS,2021-01-31,11377239,547282,574,10669,6
RS,2021-02-01,11377239,548062,780,10715,46
RS,2021-02-02,11377239,551317,3255,10778,63
RS,2021-02-03,11377239,554353,3036,10826,48
RS,2021-02-04,11377239,557125,2772,10881,55
RS,2021-02-05,11377239,560540,3415,10929,48
RS,2021-02-06,11377239,563706,3166,10984,55
RS,2021-02-07,11377239,564216,510,10995,11
RS,2021-02-08,11377239,564709,493,11028,33
RS,2021-02-09,11377239,568416,3707,11115,87
RS,2021-02-10,11377239,574012,5596,11169,54
RS,2021-02-11,11377239,577345,3333,11244,75
RS,2021-02-12,11377239,580518,3173,11300,56
RS,2021-02-13,11377239,584024,3506,11355,55
RS,2021-02-14,11377239,585346,1322,11379,24
RS,2021-02-15,11377239,586315,969,11387,8
RS,2021-02-16,11377239,588212,1897,11407,20
RS,2021-02-17,11377239,590134,1922,11479,72
RS,2021-02-18,11377239,594259,4125,11609,130
RS,2021-02-19,11377239,598456,4197,11666,57
RS,2021-02-20,11377239,602668,4212,11753,87
RS,2021-02-21,11377239,604385,1717,11771,18
RS,2021-02-22,11377239,606414,2029,11820,49
RS,2021-02-23,11377239,612191,5777,11932,112
RS,2021-02-24,11377239,619385,7194,12029,97
RS,2021-02-25,11377239,624831,5446,12149,120
RS,2021-02-26,11377239,632019,7188,12226,77
RS,2021-02-27,11377239,638996,6977,12343,117
RS,2021-02-28,11377239,640924,1928,12392,49
RS,2021-03-01,11377239,643672,2748,12470,78
RS,2021-03-02,11377239,649678,6006,12654,184
RS,2021-03-03,11377239,657509,7831,12833,179
RS,2021-03-04,11377239,667449,9940,13021,188
RS,2021-03-05,11377239,676576,9127,13188,167
RS,2021-03-06,11377239,686175,9599,13370,182
RS,2021-03-07,11377239,688846,2671,13449,79
RS,2021-03-08,11377239,691405,2559,13562,113
RS,2021-03-09,11377239,703211,11806,13837,275
RS,2021-03-10,11377239,713614,10403,14087,250
RS,2021-03-11,11377239,720461,6847,14363,276
RS,2021-03-12,11377239,730478,10017,14554,191
RS,2021-03-13,11377239,739759,9281,14885,331
RS,2021-03-14,11377239,742866,3107,14957,72
RS,2021-03-15,11377239,744844,1978,15105,148
RS,2021-03-16,11377239,754175,9331,15606,501
RS,2021-03-17,11377239,763794,9619,15819,213
RS,2021-03-18,11377239,771000,7206,16117,298
RS,2021-03-19,11377239,780186,9186,16507,390
RS,2021-03-20,11377239,788704,8518,16814,307
RS,2021-03-21,11377239,791219,2515,16869,55
RS,2021-03-22,11377239,793008,1789,17157,288
RS,2021-03-23,11377239,801499,8491,17499,342
RS,2021-03-24,11377239,809039,7540,17748,249
RS,2021-03-25,11377239,815172,6133,17941,193
RS,2021-03-26,11377239,816275,1103,18349,408
RS,2021-03-27,11377239,828397,12122,18680,331
RS,2021-03-28,11377239,830630,2233,18823,143
RS,2021-03-29,11377239,832007,1377,19020,197
RS,2021-03-30,11377239,839070,7063,19432,412
RS,2021-03-31,11377239,845380,6310,19736,304
RS,2021-04-01,11377239,850220,4840,20063,327
RS,2021-04-02,11377239,858000,7780,20234,171
RS,2021-04-03,11377239,859253,1253,20436,202
RS,2021-04-04,11377239,860136,883,20499,63
RS,2021-04-05,11377239,860924,788,20600,101
RS,2021-04-06,11377239,868590,7666,21018,418
RS,2021-04-07,11377239,875450,6860,21261,243
RS,2021-04-08,11377239,879263,3813,21538,277
RS,2021-04-09,11377239,886149,6886,21779,241
RS,2021-04-10,11377239,890558,4409,21864,85
RS,2021-04-11,11377239,891554,996,21881,17
RS,2021-04-12,11377239,892087,533,22047,166
RS,2021-04-13,11377239,898514,6427,22388,341
RS,2021-04-14,11377239,904944,6430,22565,177
RS,2021-04-15,11377239,910522,5578,22798,233
RS,2021-04-16,11377239,915558,5036,22977,179
RS,2021-04-17,11377239,920426,4868,23121,144
RS,2021-04-18,11377239,921812,1386,23192,71
RS,2021-04-19,11377239,922550,738,23271,79
RS,2021-04-20,11377239,928802,6252,23515,244
RS,2021-04-21,11377239,934970,6168,23690,175
RS,2021-04-22,11377239,935839,869,23752,62
RS,2021-04-23,11377239,942712,6873,23975,223
RS,2021-04-24,11377239,948425,5713,24152,177
RS,2021-04-25,11377239,948958,533,24196,44
RS,2021-04-26,11377239,949965,1007,24266,70
RS,2021-04-27,11377239,956030,6065,24458,192
RS,2021-04-28,11377239,962667,6637,24605,147
RS,2021-04-29,11377239,966895,4228,24753,148
RS,2021-04-30,11377239,974969,8074,24951,198
RS,2021-05-01,11377239,979807,4838,25086,135
RS,2021-05-02,11377239,980412,605,25108,22
RS,2021-05-03,11377239,980806,394,25165,57
RS,2021-05-04,11377239,986491,5685,25417,252
RS,2021-05-05,11377239,992471,5980,25544,127
RS,2021-05-06,11377239,995734,3263,25668,124
RS,2021-05-07,11377239,1003065,7331,25807,139
RS,2021-05-08,11377239,1007208,4143,25901,94
RS,2021-05-09,11377239,1007895,687,25933,32
RS,2021-05-10,11377239,1008296,401,25990,57
RS,2021-05-11,11377239,1013486,5190,26176,186
RS,2021-05-12,11377239,1018592,5106,26318,142
RS,2021-05-13,11377239,1022473,3881,26442,124
RS,2021-05-14,11377239,1026998,4525,26550,108
RS,2021-05-15,11377239,1031239,4241,26657,107
RS,2021-05-16,11377239,1031880,641,26685,28
RS,2021-05-17,11377239,1032330,450,26724,39
RS,2021-05-18,11377239,1038044,5714,26901,177
RS,2021-05-19,11377239,1043927,5883,27031,130
RS,2021-05-20,11377239,1049279,5352,27167,136
RS,2021-05-21,11377239,1054119,4840,27286,119
RS,2021-05-22,11377239,1059068,4949,27399,113
RS,2021-05-23,11377239,1059990,922,27419,20
RS,2021-05-24,11377239,1060777,787,27468,49
RS,2021-05-25,11377239,1066264,5487,27624,156
RS,2021-05-26,11377239,1071333,5069,27756,132
RS,2021-05-27,11377239,1074634,3301,27868,112
RS,2021-05-28,11377239,1074821,187,27990,122
RS,2021-05-29,11377239,1082746,7925,28105,115
RS,2021-05-30,11377239,1084263,1517,28158,53
RS,2021-05-31,11377239,1085523,1260,28192,34
RS,2021-06-01,11377239,1091074,5551,28354,162
RS,2021-06-02,11377239,1098542,7468,28484,130
RS,2021-06-03,11377239,1104487,5945,28609,125
RS,2021-06-04,11377239,1105566,1079,28663,54
RS,2021-06-05,11377239,1109976,4410,28765,102
RS,2021-06-06,11377239,1111570,1594,28795,30
RS,2021-06-07,11377239,1119156,7586,28866,71
RS,2021-06-08,11377239,1121887,2731,29082,216
RS,2021-06-09,11377239,1131669,9782,29218,136
SC,2020-03-27,7164788,0,0,0,0
SC,2020-03-28,7164788,176,176,1,1
SC,2020-03-29,7164788,186,10,1,0
SC,2020-03-30,7164788,189,3,1,0
SC,2020-03-31,7164788,223,34,2,1
SC,2020-04-01,7164788,227,4,2,0
SC,2020-04-02,7164788,239,12,2,0
SC,2020-04-03,7164788,273,34,5,3
SC,2020-04-04,7164788,325,52,5,0
SC,2020-04-05,7164788,348,23,10,5
SC,2020-04-06,7164788,370,22,10,0
SC,2020-04-07,7164788,407,37,11,1
SC,2020-04-08,7164788,447,40,15,4
SC,2020-04-09,7164788,490,43,17,2
SC,2020-04-10,7164788,682,192,18,1
SC,2020-04-11,7164788,721,39,21,3
SC,2020-04-12,7164788,721,0,24,3
SC,2020-04-13,7164788,815,94,26,2
SC,2020-04-14,7164788,840,25,28,2
SC,2020-04-15,7164788,841,1,28,0
SC,2020-04-16,7164788,871,30,29,1
SC,2020-04-17,7164788,913,42,30,1
SC,2020-04-18,7164788,948,35,31,1
SC,2020-04-19,7164788,961,13,32,1
SC,2020-04-20,7164788,1011,50,35,3
SC,2020-04-21,7164788,1049,38,35,0
SC,2020-04-22,7164788,1077,28,37,2
SC,2020-04-23,7164788,1101,24,39,2
SC,2020-04-24,7164788,1155,54,42,3
SC,2020-04-25,7164788,1192,37,42,0
SC,2020-04-26,7164788,1217,25,42,0
SC,2020-04-27,7164788,1317,100,43,1
SC,2020-04-28,7164788,1456,139,44,1
SC,2020-04-29,7164788,1949,493,44,0
SC,2020-04-30,7164788,2029,80,46,2
SC,2020-05-01,7164788,2062,33,48,2
SC,2020-05-02,7164788,2306,244,52,4
SC,2020-05-03,7164788,2304,-2,52,0
SC,2020-05-04,7164788,2477,173,52,0
SC,2020-05-05,7164788,2601,124,55,3
SC,2020-05-06,7164788,2893,292,59,4
SC,2020-05-07,7164788,3059,166,63,4
SC,2020-05-08,7164788,3182,123,63,0
SC,2020-05-09,7164788,3349,167,64,1
SC,2020-05-10,7164788,3402,53,65,1
SC,2020-05-11,7164788,3501,99,69,4
SC,2020-05-12,7164788,3704,203,73,4
SC,2020-05-13,7164788,3797,93,73,0
SC,2020-05-14,7164788,4299,502,78,5
SC,2020-05-15,7164788,4530,231,79,1
SC,2020-05-16,7164788,4644,114,81,2
SC,2020-05-17,7164788,4741,97,83,2
SC,2020-05-18,7164788,5138,397,85,2
SC,2020-05-19,7164788,5375,237,91,6
SC,2020-05-20,7164788,5460,85,94,3
SC,2020-05-21,7164788,5571,111,98,4
SC,2020-05-22,7164788,6238,667,99,1
SC,2020-05-23,7164788,6238,0,99,0
SC,2020-05-24,7164788,6656,418,105,6
SC,2020-05-25,7164788,6670,14,108,3
SC,2020-05-26,7164788,6807,137,120,12
SC,2020-05-27,7164788,7330,523,126,6
SC,2020-05-28,7164788,7789,459,130,4
SC,2020-05-29,7164788,8481,692,134,4
SC,2020-05-30,7164788,8731,250,136,2
SC,2020-05-31,7164788,8991,260,143,7
SC,2020-06-01,7164788,9451,460,146,3
SC,2020-06-02,7164788,9612,161,148,2
SC,2020-06-03,7164788,9724,112,151,3
SC,2020-06-04,7164788,10386,662,155,4
SC,2020-06-05,7164788,10699,313,159,4
SC,2020-06-06,7164788,11131,432,166,7
SC,2020-06-07,7164788,11411,280,171,5
SC,2020-06-08,7164788,11234,-177,170,-1
SC,2020-06-09,7164788,12009,775,179,9
SC,2020-06-10,7164788,12408,399,184,5
SC,2020-06-11,7164788,12761,353,186,2
SC,2020-06-12,7164788,12969,208,191,5
SC,2020-06-13,7164788,13097,128,193,2
SC,2020-06-14,7164788,13161,64,195,2
SC,2020-06-15,7164788,13741,580,199,4
SC,2020-06-16,7164788,14182,441,212,13
SC,2020-06-17,7164788,14789,607,216,4
SC,2020-06-18,7164788,15339,550,222,6
SC,2020-06-19,7164788,16080,741,234,12
SC,2020-06-20,7164788,16851,771,237,3
SC,2020-06-21,7164788,17318,467,246,9
SC,2020-06-22,7164788,17668,350,255,9
SC,2020-06-23,7164788,18947,1279,263,8
SC,2020-06-24,7164788,20548,1601,279,16
SC,2020-06-25,7164788,21555,1007,289,10
SC,2020-06-26,7164788,22537,982,298,9
SC,2020-06-27,7164788,23380,843,304,6
SC,2020-06-28,7164788,23931,551,312,8
SC,2020-06-29,7164788,24609,678,324,12
SC,2020-06-30,7164788,25890,1281,341,17
SC,2020-07-01,7164788,26804,914,347,6
SC,2020-07-02,7164788,28083,1279,362,15
SC,2020-07-03,7164788,29745,1662,376,14
SC,2020-07-04,7164788,31388,1643,383,7
SC,2020-07-05,7164788,32406,1018,393,10
SC,2020-07-06,7164788,33258,852,406,13
SC,2020-07-07,7164788,34765,1507,418,12
SC,2020-07-08,7164788,36215,1450,430,12
SC,2020-07-09,7164788,37795,1580,445,15
SC,2020-07-10,7164788,39472,1677,458,13
SC,2020-07-11,7164788,41368,1896,485,27
SC,2020-07-12,7164788,42364,996,497,12
SC,2020-07-13,7164788,43135,771,517,20
SC,2020-07-14,7164788,45344,2209,534,17
SC,2020-07-15,7164788,47248,1904,569,35
SC,2020-07-16,7164788,49028,1780,588,19
SC,2020-07-17,7164788,50761,1733,646,58
SC,2020-07-18,7164788,51733,972,662,16
SC,2020-07-19,7164788,52526,793,685,23
SC,2020-07-20,7164788,53586,1060,694,9
SC,2020-07-21,7164788,55636,2050,738,44
SC,2020-07-22,7164788,58672,3036,765,27
SC,2020-07-23,7164788,61346,2674,812,47
SC,2020-07-24,7164788,63952,2606,844,32
SC,2020-07-25,7164788,66203,2251,880,36
SC,2020-07-26,7164788,67536,1333,907,27
SC,2020-07-27,7164788,68910,1374,924,17
SC,2020-07-28,7164788,72498,3588,960,36
SC,2020-07-29,7164788,75502,3004,1001,41
SC,2020-07-30,7164788,79239,3737,1042,41
SC,2020-07-31,7164788,82273,3034,1101,59
SC,2020-08-01,7164788,85081,2808,1154,53
SC,2020-08-02,7164788,86131,1050,1175,21
SC,2020-08-03,7164788,87026,895,1196,21
SC,2020-08-04,7164788,90145,3119,1235,39
SC,2020-08-05,7164788,93258,3113,1306,71
SC,2020-08-06,7164788,96268,3010,1357,51
SC,2020-08-07,7164788,99005,2737,1399,42
SC,2020-08-08,7164788,102078,3073,1419,20
SC,2020-08-09,7164788,103253,1175,1445,26
SC,2020-08-10,7164788,104218,965,1541,96
SC,2020-08-11,7164788,106735,2517,1619,78
SC,2020-08-12,7164788,109394,2659,1637,18
SC,2020-08-13,7164788,111895,2501,1695,58
SC,2020-08-14,7164788,114763,2868,1742,47
SC,2020-08-15,7164788,116565,1802,1767,25
SC,2020-08-16,7164788,117431,866,1797,30
SC,2020-08-17,7164788,118161,730,1837,40
SC,2020-08-18,7164788,120696,2535,1883,46
SC,2020-08-19,7164788,122938,2242,1918,35
SC,2020-08-20,7164788,125074,2136,1959,41
SC,2020-08-21,7164788,126267,1193,1995,36
SC,2020-08-22,7164788,127896,1629,2027,32
SC,2020-08-23,7164788,128350,454,2042,15
SC,2020-08-24,7164788,129327,977,2066,24
SC,2020-08-25,7164788,131411,2084,2116,50
SC,2020-08-26,7164788,133144,1733,2142,26
SC,2020-08-27,7164788,135055,1911,2170,28
SC,2020-08-28,7164788,136898,1843,2193,23
SC,2020-08-29,7164788,141594,4696,2218,25
SC,2020-08-30,7164788,142048,454,2235,17
SC,2020-08-31,7164788,172334,30286,2260,25
SC,2020-09-01,7164788,174891,2557,2300,40
SC,2020-09-02,7164788,176840,1949,2325,25
SC,2020-09-03,7164788,178366,1526,2352,27
SC,2020-09-04,7164788,180560,2194,2376,24
SC,2020-09-05,7164788,182153,1593,2400,24
SC,2020-09-06,7164788,182825,672,2405,5
SC,2020-09-07,7164788,183266,441,2422,17
SC,2020-09-08,7164788,184148,882,2442,20
SC,2020-09-09,7164788,186597,2449,2460,18
SC,2020-09-10,7164788,187786,1189,2483,23
SC,2020-09-11,7164788,189195,1409,2497,14
SC,2020-09-12,7164788,190544,1349,2515,18
SC,2020-09-13,7164788,191215,671,2529,14
SC,2020-09-14,7164788,192057,842,2543,14
SC,2020-09-15,7164788,193600,1543,2569,26
SC,2020-09-16,7164788,194996,1396,2593,24
SC,2020-09-17,7164788,196162,1166,2609,16
SC,2020-09-18,7164788,197319,1157,2627,18
SC,2020-09-19,7164788,198389,1070,2635,8
SC,2020-09-20,7164788,198755,366,2639,4
SC,2020-09-21,7164788,199413,658,2656,17
SC,2020-09-22,7164788,200735,1322,2671,15
SC,2020-09-23,7164788,201938,1203,2686,15
SC,2020-09-24,7164788,203083,1145,2704,18
SC,2020-09-25,7164788,204137,1054,2723,19
SC,2020-09-26,7164788,205100,963,2736,13
SC,2020-09-27,7164788,205592,492,2747,11
SC,2020-09-28,7164788,206064,472,2765,18
SC,2020-09-29,7164788,207306,1242,2785,20
SC,2020-09-30,7164788,208544,1238,2796,11
SC,2020-10-01,7164788,209764,1220,2821,25
SC,2020-10-02,7164788,210856,1092,2830,9
SC,2020-10-03,7164788,211734,878,2842,12
SC,2020-10-04,7164788,212311,577,2847,5
SC,2020-10-05,7164788,213132,821,2858,11
SC,2020-10-06,7164788,214586,1454,2872,14
SC,2020-10-07,7164788,215911,1325,2880,8
SC,2020-10-08,7164788,217396,1485,2892,12
SC,2020-10-09,7164788,218972,1576,2893,1
SC,2020-10-10,7164788,219963,991,2908,15
SC,2020-10-11,7164788,220556,593,2917,9
SC,2020-10-12,7164788,221344,788,2918,1
SC,2020-10-13,7164788,221787,443,2927,9
SC,2020-10-14,7164788,223335,1548,2940,13
SC,2020-10-15,7164788,224816,1481,2952,12
SC,2020-10-16,7164788,226318,1502,2962,10
SC,2020-10-17,7164788,228120,1802,2966,4
SC,2020-10-18,7164788,228510,390,2967,1
SC,2020-10-19,7164788,229574,1064,2976,9
SC,2020-10-20,7164788,231104,1530,2991,15
SC,2020-10-21,7164788,232147,1043,2998,7
SC,2020-10-22,7164788,234344,2197,3011,13
SC,2020-10-23,7164788,236370,2026,3015,4
SC,2020-10-24,7164788,238210,1840,3024,9
SC,2020-10-25,7164788,239311,1101,3028,4
SC,2020-10-26,7164788,240684,1373,3041,13
SC,2020-10-27,7164788,243083,2399,3058,17
SC,2020-10-28,7164788,245689,2606,3067,9
SC,2020-10-29,7164788,247606,1917,3076,9
SC,2020-10-30,7164788,249447,1841,3093,17
SC,2020-10-31,7164788,251991,2544,3113,20
SC,2020-11-01,7164788,253105,1114,3121,8
SC,2020-11-02,7164788,254575,1470,3128,7
SC,2020-11-03,7164788,256829,2254,3138,10
SC,2020-11-04,7164788,259621,2792,3163,25
SC,2020-11-05,7164788,261601,1980,3173,10
SC,2020-11-06,7164788,263733,2132,3195,22
SC,2020-11-07,7164788,266556,2823,3202,7
SC,2020-11-08,7164788,267507,951,3211,9
SC,2020-11-09,7164788,268534,1027,3231,20
SC,2020-11-10,7164788,273323,4789,3243,12
SC,2020-11-11,7164788,275991,2668,3268,25
SC,2020-11-12,7164788,277692,1701,3282,14
SC,2020-11-13,7164788,282435,4743,3298,16
SC,2020-11-14,7164788,286387,3952,3309,11
SC,2020-11-15,7164788,288496,2109,3318,9
SC,2020-11-16,7164788,289945,1449,3330,12
SC,2020-11-17,7164788,295055,5110,3370,40
SC,2020-11-18,7164788,299122,4067,3384,14
SC,2020-11-19,7164788,303528,4406,3405,21
SC,2020-11-20,7164788,309572,6044,3435,30
