Data,UF,Municipio,Residencial,Locais de Trabalho,Estações de transp. público,Parques,Mercados e farmácias,Varejo e lazer
2021-02-08,Pará,Ananindeua,8.0,3.0,54.0,-20.0,13.0,6.0
2021-02-09,Pará,Ananindeua,9.0,2.0,62.0,-42.0,9.0,-4.0
2021-02-10,Pará,Ananindeua,8.0,3.0,67.0,-21.0,15.0,8.0
2021-02-11,Pará,Ananindeua,9.0,2.0,73.0,-13.0,15.0,9.0
2021-02-12,Pará,Ananindeua,9.0,4.0,83.0,-14.0,14.0,3.0
2021-02-13,Pará,Ananindeua,9.0,8.0,89.0,-16.0,16.0,-4.0
2021-02-14,Pará,Ananindeua,9.0,15.0,8.0,-2.0,18.0,-8.0
2021-02-15,Pará,Ananindeua,13.0,-13.0,42.0,-28.0,3.0,-7.0
2021-02-16,Pará,Ananindeua,17.0,-30.0,46.0,-31.0,-5.0,-21.0
2021-02-17,Pará,Ananindeua,12.0,-7.0,55.0,-38.0,1.0,-7.0
2021-02-18,Pará,Ananindeua,10.0,2.0,66.0,-24.0,10.0,-1.0
2021-02-19,Pará,Ananindeua,10.0,6.0,67.0,-26.0,14.0,-2.0
2021-02-20,Pará,Ananindeua,10.0,12.0,55.0,-20.0,17.0,-6.0
2021-02-21,Pará,Ananindeua,10.0,14.0,14.0,-23.0,22.0,-11.0
2021-02-22,Pará,Ananindeua,11.0,6.0,37.0,-33.0,0.0,-10.0
2021-02-23,Pará,Ananindeua,9.0,6.0,63.0,-35.0,13.0,-3.0
2021-02-24,Pará,Ananindeua,9.0,6.0,66.0,-21.0,11.0,3.0
2021-02-25,Pará,Ananindeua,9.0,7.0,64.0,-18.0,29.0,7.0
2021-02-26,Pará,Ananindeua,10.0,7.0,61.0,-31.0,24.0,0.0
2021-02-27,Pará,Ananindeua,8.0,14.0,57.0,-19.0,33.0,2.0
2021-02-28,Pará,Ananindeua,8.0,18.0,18.0,-15.0,34.0,-1.0
2021-03-01,Pará,Ananindeua,8.0,8.0,56.0,-26.0,24.0,3.0
2021-03-02,Pará,Ananindeua,8.0,6.0,60.0,-25.0,32.0,5.0
2021-03-03,Pará,Ananindeua,10.0,3.0,54.0,-31.0,19.0,0.0
2021-03-04,Pará,Ananindeua,11.0,3.0,64.0,-24.0,24.0,3.0
2021-03-05,Pará,Ananindeua,11.0,4.0,61.0,-30.0,34.0,-1.0
2021-03-06,Pará,Ananindeua,11.0,9.0,54.0,-29.0,37.0,-6.0
2021-03-07,Pará,Ananindeua,12.0,12.0,12.0,-23.0,40.0,-16.0
2021-03-08,Pará,Ananindeua,11.0,4.0,52.0,-28.0,25.0,6.0
2021-03-09,Pará,Ananindeua,11.0,1.0,78.0,-28.0,25.0,-3.0
2021-03-10,Pará,Ananindeua,12.0,1.0,54.0,-25.0,20.0,-3.0
2021-03-11,Pará,Ananindeua,14.0,-2.0,69.0,-34.0,13.0,-6.0
2021-03-12,Pará,Ananindeua,14.0,-1.0,45.0,-38.0,18.0,-12.0
2021-03-13,Pará,Ananindeua,13.0,5.0,29.0,-30.0,27.0,-13.0
2021-03-14,Pará,Ananindeua,14.0,7.0,27.0,-37.0,34.0,-25.0
2021-03-15,Pará,Ananindeua,13.0,-1.0,86.0,-35.0,22.0,1.0
2021-03-16,Pará,Ananindeua,21.0,-26.0,-1.0,-48.0,7.0,-39.0
2021-03-17,Pará,Ananindeua,22.0,-29.0,-10.0,-52.0,-6.0,-41.0
2021-03-18,Pará,Ananindeua,23.0,-29.0,-4.0,-54.0,0.0,-38.0
2021-03-19,Pará,Ananindeua,24.0,-27.0,-9.0,-55.0,1.0,-42.0
2021-03-20,Pará,Ananindeua,21.0,-17.0,-24.0,-53.0,6.0,-46.0
2021-03-21,Pará,Ananindeua,21.0,-12.0,-44.0,-65.0,3.0,-55.0
2021-03-22,Pará,Ananindeua,21.0,-23.0,-4.0,-47.0,-1.0,-35.0
2021-03-23,Pará,Ananindeua,20.0,-24.0,-8.0,-46.0,4.0,-36.0
2021-03-24,Pará,Ananindeua,21.0,-26.0,0.0,-44.0,-3.0,-37.0
2021-03-25,Pará,Ananindeua,21.0,-25.0,1.0,-37.0,7.0,-33.0
2021-03-26,Pará,Ananindeua,22.0,-23.0,1.0,-43.0,9.0,-37.0
2021-03-27,Pará,Ananindeua,20.0,-13.0,-11.0,-47.0,7.0,-43.0
2021-03-28,Pará,Ananindeua,18.0,-5.0,-32.0,-48.0,9.0,-50.0
2021-03-29,Pará,Ananindeua,20.0,-18.0,2.0,-41.0,2.0,-32.0
2021-03-30,Pará,Ananindeua,14.0,-6.0,30.0,-29.0,20.0,-10.0
2021-03-31,Pará,Ananindeua,13.0,-6.0,45.0,-22.0,24.0,-4.0
2021-04-01,Pará,Ananindeua,13.0,-13.0,69.0,-17.0,46.0,7.0
2021-04-02,Pará,Ananindeua,27.0,-56.0,-1.0,-35.0,-12.0,-42.0
2021-04-03,Pará,Ananindeua,14.0,1.0,10.0,-21.0,37.0,-11.0
2021-04-04,Pará,Ananindeua,12.0,16.0,-7.0,-35.0,25.0,-27.0
2021-04-05,Pará,Ananindeua,12.0,4.0,30.0,-17.0,20.0,-4.0
2021-04-06,Pará,Ananindeua,12.0,1.0,51.0,-19.0,27.0,-7.0
2021-04-07,Pará,Ananindeua,12.0,0.0,45.0,-17.0,31.0,-4.0
2021-04-08,Pará,Ananindeua,12.0,-2.0,46.0,-19.0,27.0,-4.0
2021-04-09,Pará,Ananindeua,12.0,0.0,44.0,-18.0,29.0,-8.0
2021-04-10,Pará,Ananindeua,11.0,12.0,44.0,-4.0,36.0,-9.0
2021-04-11,Pará,Ananindeua,12.0,14.0,-5.0,-19.0,30.0,-22.0
2021-04-12,Pará,Ananindeua,12.0,3.0,31.0,-23.0,19.0,-5.0
2021-04-13,Pará,Ananindeua,12.0,2.0,54.0,-14.0,24.0,-5.0
2021-04-14,Pará,Ananindeua,12.0,1.0,54.0,-8.0,20.0,-1.0
2021-04-15,Pará,Ananindeua,12.0,1.0,51.0,-5.0,23.0,3.0
2021-04-16,Pará,Ananindeua,13.0,3.0,57.0,-26.0,18.0,-9.0
2021-04-17,Pará,Ananindeua,11.0,14.0,45.0,-4.0,34.0,-4.0
2021-04-18,Pará,Ananindeua,11.0,16.0,4.0,-23.0,29.0,-16.0
2021-04-19,Pará,Ananindeua,12.0,5.0,42.0,-18.0,15.0,-2.0
2021-04-20,Pará,Ananindeua,10.0,4.0,56.0,-4.0,24.0,2.0
2021-04-21,Pará,Ananindeua,21.0,-43.0,28.0,14.0,7.0,-16.0
2021-04-22,Pará,Ananindeua,13.0,3.0,45.0,-19.0,14.0,-7.0
2021-04-23,Pará,Ananindeua,12.0,7.0,51.0,-14.0,26.0,-1.0
2021-04-24,Pará,Ananindeua,12.0,15.0,43.0,-10.0,23.0,-7.0
2021-04-25,Pará,Ananindeua,10.0,22.0,6.0,-13.0,30.0,-12.0
2021-04-26,Pará,Ananindeua,11.0,10.0,58.0,-5.0,19.0,1.0
2021-04-27,Pará,Ananindeua,10.0,9.0,67.0,-8.0,25.0,-2.0
2021-04-28,Pará,Ananindeua,10.0,8.0,52.0,-7.0,22.0,3.0
2021-04-29,Pará,Ananindeua,11.0,8.0,60.0,-8.0,26.0,8.0
2021-04-30,Pará,Ananindeua,9.0,12.0,91.0,-11.0,45.0,9.0
2021-05-01,Pará,Ananindeua,11.0,-16.0,50.0,14.0,22.0,-17.0
2021-05-02,Pará,Ananindeua,7.0,25.0,25.0,26.0,48.0,3.0
2021-05-03,Pará,Ananindeua,9.0,12.0,66.0,-9.0,35.0,11.0
2021-05-04,Pará,Ananindeua,9.0,12.0,85.0,-3.0,41.0,7.0
2021-05-05,Pará,Ananindeua,9.0,9.0,77.0,-10.0,34.0,10.0
2021-05-06,Pará,Ananindeua,9.0,10.0,102.0,6.0,45.0,22.0
2021-05-07,Pará,Ananindeua,7.0,14.0,140.0,-2.0,58.0,25.0
2021-05-08,Pará,Ananindeua,5.0,21.0,169.0,9.0,72.0,28.0
2021-05-09,Pará,Ananindeua,1.0,45.0,85.0,3.0,57.0,7.0
2021-05-10,Pará,Ananindeua,9.0,10.0,107.0,-24.0,26.0,5.0
2021-05-11,Pará,Ananindeua,9.0,10.0,103.0,-21.0,38.0,4.0
2021-05-12,Pará,Ananindeua,9.0,11.0,92.0,-18.0,32.0,9.0
2021-05-13,Pará,Ananindeua,10.0,11.0,86.0,-18.0,27.0,8.0
2021-05-14,Pará,Ananindeua,10.0,13.0,85.0,-31.0,30.0,4.0
2021-05-15,Pará,Ananindeua,9.0,19.0,87.0,-7.0,41.0,6.0
2021-05-16,Pará,Ananindeua,8.0,29.0,37.0,-8.0,39.0,1.0
2021-05-17,Pará,Ananindeua,10.0,14.0,78.0,-15.0,23.0,1.0
2021-05-18,Pará,Ananindeua,9.0,15.0,92.0,-10.0,35.0,5.0
2021-05-19,Pará,Ananindeua,9.0,15.0,75.0,2.0,28.0,9.0
2021-05-20,Pará,Ananindeua,10.0,15.0,100.0,-11.0,32.0,9.0
2021-05-21,Pará,Ananindeua,10.0,19.0,102.0,3.0,36.0,7.0
2021-05-22,Pará,Ananindeua,8.0,25.0,86.0,21.0,37.0,5.0
2021-05-23,Pará,Ananindeua,8.0,32.0,54.0,27.0,39.0,0.0
2021-05-24,Pará,Ananindeua,9.0,20.0,94.0,1.0,34.0,4.0
2021-05-25,Pará,Ananindeua,9.0,18.0,92.0,-2.0,39.0,2.0
2021-05-26,Pará,Ananindeua,9.0,16.0,83.0,-2.0,33.0,7.0
2021-05-27,Pará,Ananindeua,11.0,8.0,93.0,14.0,39.0,10.0
2021-05-28,Pará,Ananindeua,10.0,18.0,102.0,24.0,48.0,12.0
2021-05-29,Pará,Ananindeua,8.0,26.0,84.0,17.0,48.0,9.0
2021-05-30,Pará,Ananindeua,8.0,34.0,47.0,45.0,54.0,8.0
2021-05-31,Pará,Ananindeua,9.0,24.0,100.0,16.0,41.0,14.0
2021-06-01,Pará,Ananindeua,8.0,20.0,113.0,16.0,56.0,13.0
2021-06-02,Pará,Ananindeua,7.0,20.0,140.0,31.0,50.0,23.0
2021-06-03,Pará,Ananindeua,19.0,-41.0,104.0,29.0,31.0,5.0
2021-06-04,Pará,Ananindeua,11.0,7.0,103.0,18.0,53.0,17.0
2021-06-05,Pará,Ananindeua,8.0,25.0,101.0,32.0,51.0,14.0
2021-06-06,Pará,Ananindeua,6.0,32.0,104.0,51.0,52.0,9.0
2021-06-07,Pará,Ananindeua,8.0,23.0,160.0,17.0,43.0,19.0
2021-06-08,Pará,Ananindeua,8.0,21.0,127.0,14.0,53.0,16.0
2021-06-09,Pará,Ananindeua,7.0,21.0,112.0,17.0,48.0,24.0
2021-06-10,Pará,Ananindeua,9.0,20.0,115.0,13.0,48.0,26.0
2021-06-11,Pará,Ananindeua,8.0,24.0,139.0,19.0,52.0,25.0
2021-06-12,Pará,Ananindeua,6.0,25.0,112.0,61.0,53.0,30.0
2021-01-01,Pará,Belém,17.0,-70.0,-57.0,52.0,-52.0,-72.0
2021-01-02,Pará,Belém,12.0,-26.0,-19.0,42.0,-10.0,-40.0
2021-01-03,Pará,Belém,6.0,6.0,-4.0,25.0,9.0,-27.0
2021-01-04,Pará,Belém,8.0,-9.0,6.0,38.0,29.0,-15.0
2021-01-05,Pará,Belém,8.0,-7.0,6.0,22.0,32.0,-9.0
2021-01-06,Pará,Belém,9.0,-6.0,6.0,40.0,28.0,-8.0
2021-01-07,Pará,Belém,10.0,-5.0,0.0,34.0,30.0,-6.0
2021-01-08,Pará,Belém,11.0,-1.0,8.0,16.0,29.0,-8.0
2021-01-09,Pará,Belém,8.0,12.0,6.0,31.0,22.0,-6.0
2021-01-10,Pará,Belém,6.0,18.0,-10.0,15.0,25.0,-5.0
2021-01-11,Pará,Belém,9.0,-3.0,4.0,30.0,29.0,-8.0
2021-01-12,Pará,Belém,9.0,-8.0,-2.0,17.0,23.0,-9.0
2021-01-13,Pará,Belém,8.0,-7.0,-4.0,19.0,17.0,-13.0
2021-01-14,Pará,Belém,8.0,-9.0,-12.0,14.0,16.0,-12.0
2021-01-15,Pará,Belém,9.0,-7.0,-5.0,9.0,17.0,-14.0
2021-01-16,Pará,Belém,8.0,3.0,-9.0,7.0,8.0,-17.0
2021-01-17,Pará,Belém,5.0,4.0,-23.0,6.0,14.0,-16.0
2021-01-18,Pará,Belém,10.0,-9.0,-13.0,2.0,8.0,-22.0
2021-01-19,Pará,Belém,8.0,-8.0,-13.0,1.0,14.0,-16.0
2021-01-20,Pará,Belém,9.0,-9.0,-14.0,9.0,13.0,-17.0
2021-01-21,Pará,Belém,10.0,-9.0,-20.0,-2.0,7.0,-21.0
2021-01-22,Pará,Belém,11.0,-4.0,-11.0,8.0,19.0,-16.0
2021-01-23,Pará,Belém,9.0,5.0,-13.0,11.0,11.0,-19.0
2021-01-24,Pará,Belém,8.0,5.0,-29.0,-12.0,13.0,-25.0
2021-01-25,Pará,Belém,10.0,-7.0,-16.0,2.0,9.0,-22.0
2021-01-26,Pará,Belém,9.0,-7.0,-16.0,-7.0,10.0,-19.0
2021-01-27,Pará,Belém,8.0,-6.0,-11.0,23.0,17.0,-15.0
2021-01-28,Pará,Belém,10.0,-7.0,-13.0,11.0,16.0,-16.0
2021-01-29,Pará,Belém,10.0,-2.0,-3.0,6.0,22.0,-14.0
2021-01-30,Pará,Belém,9.0,6.0,-8.0,6.0,14.0,-18.0
2021-01-31,Pará,Belém,9.0,8.0,-24.0,-20.0,16.0,-26.0
2021-02-01,Pará,Belém,9.0,-5.0,-8.0,6.0,16.0,-18.0
2021-02-02,Pará,Belém,8.0,-5.0,-7.0,11.0,24.0,-10.0
2021-02-03,Pará,Belém,9.0,-6.0,-11.0,11.0,14.0,-15.0
2021-02-04,Pará,Belém,9.0,-6.0,-14.0,8.0,17.0,-13.0
2021-02-05,Pará,Belém,9.0,-1.0,-4.0,11.0,27.0,-9.0
2021-02-06,Pará,Belém,8.0,8.0,-10.0,9.0,17.0,-13.0
2021-02-07,Pará,Belém,8.0,8.0,-29.0,-2.0,18.0,-19.0
2021-02-08,Pará,Belém,8.0,-4.0,-10.0,20.0,20.0,-11.0
2021-02-09,Pará,Belém,9.0,-6.0,-15.0,-13.0,7.0,-17.0
2021-02-10,Pará,Belém,8.0,-5.0,-9.0,12.0,19.0,-10.0
2021-02-11,Pará,Belém,9.0,-6.0,-12.0,10.0,20.0,-9.0
2021-02-12,Pará,Belém,10.0,0.0,-10.0,5.0,20.0,-11.0
2021-02-13,Pará,Belém,9.0,5.0,-17.0,-8.0,11.0,-18.0
2021-02-14,Pará,Belém,9.0,7.0,-35.0,-12.0,14.0,-21.0
2021-02-15,Pará,Belém,13.0,-23.0,-33.0,-1.0,7.0,-20.0
2021-02-16,Pará,Belém,17.0,-38.0,-41.0,-28.0,-10.0,-35.0
2021-02-17,Pará,Belém,12.0,-18.0,-24.0,-15.0,3.0,-25.0
2021-02-18,Pará,Belém,11.0,-7.0,-21.0,-4.0,14.0,-17.0
2021-02-19,Pará,Belém,12.0,-2.0,-15.0,-9.0,16.0,-16.0
2021-02-20,Pará,Belém,10.0,7.0,-20.0,-12.0,13.0,-17.0
2021-02-21,Pará,Belém,10.0,6.0,-30.0,-27.0,16.0,-23.0
2021-02-22,Pará,Belém,11.0,-3.0,-21.0,-5.0,10.0,-22.0
2021-02-23,Pará,Belém,9.0,-3.0,-16.0,-7.0,14.0,-14.0
2021-02-24,Pará,Belém,9.0,-3.0,-11.0,13.0,18.0,-13.0
2021-02-25,Pará,Belém,9.0,-3.0,-8.0,13.0,30.0,-9.0
2021-02-26,Pará,Belém,11.0,0.0,-3.0,-6.0,27.0,-13.0
2021-02-27,Pará,Belém,9.0,10.0,-6.0,-2.0,28.0,-10.0
2021-02-28,Pará,Belém,8.0,9.0,-19.0,-12.0,28.0,-15.0
2021-03-01,Pará,Belém,9.0,-1.0,-8.0,11.0,32.0,-10.0
2021-03-02,Pará,Belém,8.0,-3.0,-13.0,4.0,30.0,-8.0
2021-03-03,Pará,Belém,10.0,-6.0,-17.0,0.0,20.0,-18.0
2021-03-04,Pará,Belém,11.0,-7.0,-18.0,1.0,27.0,-16.0
2021-03-05,Pará,Belém,13.0,-3.0,-11.0,-13.0,29.0,-18.0
2021-03-06,Pará,Belém,12.0,4.0,-14.0,-19.0,26.0,-22.0
2021-03-07,Pará,Belém,12.0,4.0,-30.0,-27.0,28.0,-27.0
2021-03-08,Pará,Belém,11.0,-6.0,-18.0,6.0,28.0,-9.0
2021-03-09,Pará,Belém,11.0,-8.0,-22.0,-9.0,20.0,-16.0
2021-03-10,Pará,Belém,12.0,-10.0,-20.0,8.0,22.0,-20.0
2021-03-11,Pará,Belém,14.0,-11.0,-25.0,-10.0,14.0,-25.0
2021-03-12,Pará,Belém,16.0,-8.0,-18.0,-18.0,20.0,-27.0
2021-03-13,Pará,Belém,13.0,1.0,-18.0,-15.0,19.0,-27.0
2021-03-14,Pará,Belém,14.0,0.0,-36.0,-39.0,25.0,-38.0
2021-03-15,Pará,Belém,13.0,-10.0,-15.0,0.0,29.0,-20.0
2021-03-16,Pará,Belém,21.0,-37.0,-44.0,-46.0,-4.0,-57.0
2021-03-17,Pará,Belém,23.0,-39.0,-47.0,-46.0,-9.0,-60.0
2021-03-18,Pará,Belém,23.0,-39.0,-47.0,-43.0,-2.0,-58.0
2021-03-19,Pará,Belém,25.0,-35.0,-45.0,-51.0,0.0,-59.0
2021-03-20,Pará,Belém,21.0,-24.0,-48.0,-55.0,-1.0,-60.0
2021-03-21,Pará,Belém,20.0,-19.0,-61.0,-70.0,-4.0,-66.0
2021-03-22,Pará,Belém,21.0,-34.0,-47.0,-38.0,0.0,-55.0
2021-03-23,Pará,Belém,20.0,-35.0,-46.0,-41.0,1.0,-52.0
2021-03-24,Pará,Belém,21.0,-36.0,-45.0,-38.0,-4.0,-55.0
2021-03-25,Pará,Belém,21.0,-36.0,-42.0,-38.0,6.0,-52.0
2021-03-26,Pará,Belém,23.0,-32.0,-39.0,-41.0,7.0,-53.0
2021-03-27,Pará,Belém,20.0,-20.0,-44.0,-52.0,2.0,-58.0
2021-03-28,Pará,Belém,18.0,-13.0,-59.0,-62.0,3.0,-61.0
2021-03-29,Pará,Belém,20.0,-28.0,-42.0,-28.0,4.0,-50.0
2021-03-30,Pará,Belém,14.0,-16.0,-33.0,-9.0,19.0,-21.0
2021-03-31,Pará,Belém,13.0,-16.0,-26.0,6.0,27.0,-20.0
2021-04-01,Pará,Belém,14.0,-24.0,-20.0,10.0,46.0,-15.0
2021-04-02,Pará,Belém,28.0,-60.0,-62.0,-27.0,-6.0,-55.0
2021-04-03,Pará,Belém,14.0,-5.0,-34.0,-22.0,30.0,-25.0
2021-04-04,Pará,Belém,12.0,7.0,-47.0,-45.0,18.0,-41.0
2021-04-05,Pará,Belém,12.0,-7.0,-27.0,2.0,27.0,-20.0
2021-04-06,Pará,Belém,12.0,-9.0,-27.0,-2.0,25.0,-18.0
2021-04-07,Pará,Belém,12.0,-11.0,-25.0,3.0,29.0,-20.0
2021-04-08,Pará,Belém,13.0,-12.0,-30.0,-7.0,29.0,-22.0
2021-04-09,Pará,Belém,15.0,-7.0,-24.0,-12.0,34.0,-23.0
2021-04-10,Pará,Belém,12.0,6.0,-29.0,-10.0,34.0,-22.0
2021-04-11,Pará,Belém,13.0,5.0,-45.0,-34.0,27.0,-35.0
2021-04-12,Pará,Belém,13.0,-7.0,-28.0,3.0,29.0,-19.0
2021-04-13,Pará,Belém,12.0,-9.0,-29.0,-4.0,27.0,-18.0
2021-04-14,Pará,Belém,12.0,-9.0,-27.0,13.0,26.0,-19.0
2021-04-15,Pará,Belém,13.0,-9.0,-24.0,9.0,31.0,-16.0
2021-04-16,Pará,Belém,15.0,-5.0,-22.0,-16.0,24.0,-22.0
2021-04-17,Pará,Belém,11.0,9.0,-23.0,1.0,31.0,-18.0
2021-04-18,Pará,Belém,12.0,6.0,-40.0,-31.0,22.0,-30.0
2021-04-19,Pará,Belém,12.0,-5.0,-25.0,9.0,26.0,-16.0
2021-04-20,Pará,Belém,10.0,-6.0,-23.0,10.0,30.0,-10.0
2021-04-21,Pará,Belém,20.0,-51.0,-43.0,32.0,7.0,-31.0
2021-04-22,Pará,Belém,13.0,-8.0,-28.0,-8.0,21.0,-21.0
2021-04-23,Pará,Belém,14.0,-2.0,-17.0,1.0,34.0,-15.0
2021-04-24,Pará,Belém,12.0,8.0,-28.0,-8.0,22.0,-20.0
2021-04-25,Pará,Belém,10.0,10.0,-37.0,3.0,28.0,-22.0
2021-04-26,Pará,Belém,11.0,0.0,-26.0,22.0,29.0,-15.0
2021-04-27,Pará,Belém,10.0,-3.0,-22.0,11.0,30.0,-12.0
2021-04-28,Pará,Belém,10.0,-3.0,-25.0,22.0,29.0,-13.0
2021-04-29,Pará,Belém,11.0,-3.0,-22.0,14.0,33.0,-12.0
2021-04-30,Pará,Belém,10.0,3.0,-10.0,10.0,50.0,-7.0
2021-05-01,Pará,Belém,11.0,-20.0,-33.0,24.0,26.0,-30.0
2021-05-02,Pará,Belém,7.0,13.0,-27.0,30.0,45.0,-6.0
2021-05-03,Pará,Belém,9.0,2.0,-13.0,34.0,49.0,-3.0
2021-05-04,Pará,Belém,9.0,0.0,-15.0,7.0,42.0,-5.0
2021-05-05,Pará,Belém,9.0,-1.0,-11.0,23.0,44.0,-4.0
2021-05-06,Pará,Belém,9.0,0.0,-13.0,24.0,53.0,3.0
2021-05-07,Pará,Belém,9.0,6.0,3.0,-6.0,63.0,9.0
2021-05-08,Pará,Belém,6.0,16.0,7.0,1.0,69.0,13.0
2021-05-09,Pará,Belém,3.0,32.0,-26.0,-1.0,46.0,-6.0
2021-05-10,Pará,Belém,9.0,1.0,-8.0,-5.0,37.0,-6.0
2021-05-11,Pará,Belém,9.0,0.0,-10.0,-18.0,40.0,-4.0
2021-05-12,Pará,Belém,9.0,-2.0,-10.0,0.0,41.0,-3.0
2021-05-13,Pará,Belém,10.0,-1.0,-15.0,-3.0,38.0,-8.0
2021-05-14,Pará,Belém,11.0,2.0,-8.0,-22.0,42.0,-10.0
2021-05-15,Pará,Belém,9.0,9.0,-9.0,-12.0,41.0,-7.0
2021-05-16,Pará,Belém,8.0,14.0,-26.0,19.0,44.0,-8.0
2021-05-17,Pará,Belém,10.0,3.0,-15.0,-8.0,38.0,-12.0
2021-05-18,Pará,Belém,9.0,3.0,-16.0,1.0,42.0,-5.0
2021-05-19,Pará,Belém,9.0,2.0,-18.0,14.0,40.0,-8.0
2021-05-20,Pará,Belém,10.0,2.0,-15.0,2.0,39.0,-10.0
2021-05-21,Pará,Belém,11.0,7.0,-9.0,-2.0,44.0,-9.0
2021-05-22,Pará,Belém,8.0,16.0,-12.0,24.0,39.0,-8.0
2021-05-23,Pará,Belém,8.0,15.0,-27.0,36.0,40.0,-11.0
2021-05-24,Pará,Belém,9.0,6.0,-9.0,26.0,46.0,-10.0
2021-05-25,Pará,Belém,9.0,4.0,-12.0,5.0,44.0,-9.0
2021-05-26,Pará,Belém,9.0,3.0,-10.0,18.0,42.0,-10.0
2021-05-27,Pará,Belém,11.0,-3.0,-18.0,4.0,41.0,-10.0
2021-05-28,Pará,Belém,11.0,5.0,-7.0,1.0,51.0,-6.0
2021-05-29,Pará,Belém,8.0,17.0,-7.0,13.0,46.0,-3.0
2021-05-30,Pará,Belém,7.0,16.0,-25.0,49.0,51.0,-3.0
2021-05-31,Pará,Belém,8.0,9.0,-5.0,24.0,55.0,-1.0
2021-06-01,Pará,Belém,8.0,6.0,-8.0,4.0,57.0,0.0
2021-06-02,Pará,Belém,6.0,6.0,2.0,31.0,60.0,7.0
2021-06-03,Pará,Belém,18.0,-51.0,-23.0,45.0,28.0,-19.0
2021-06-04,Pará,Belém,12.0,-7.0,-14.0,18.0,59.0,1.0
2021-06-05,Pará,Belém,8.0,16.0,-9.0,33.0,47.0,-1.0
2021-06-06,Pará,Belém,6.0,18.0,-13.0,45.0,51.0,0.0
2021-06-07,Pará,Belém,8.0,9.0,5.0,17.0,57.0,2.0
2021-06-08,Pará,Belém,8.0,8.0,-2.0,1.0,56.0,3.0
2021-06-09,Pará,Belém,8.0,7.0,-2.0,23.0,56.0,5.0
2021-06-10,Pará,Belém,9.0,7.0,-4.0,14.0,57.0,4.0
2021-06-11,Pará,Belém,9.0,11.0,2.0,7.0,59.0,6.0
2021-06-12,Pará,Belém,7.0,17.0,-3.0,28.0,52.0,13.0
2021-01-01,Pará,Benevides,21.0,-58.0,,,,
2021-01-02,Pará,Benevides,18.0,-11.0,,,,
2021-01-03,Pará,Benevides,,13.0,,,,
2021-01-04,Pará,Benevides,15.0,7.0,,,,
2021-01-05,Pará,Benevides,16.0,9.0,,,,
2021-01-06,Pará,Benevides,16.0,15.0,,,,
2021-01-07,Pará,Benevides,17.0,8.0,,,,
2021-01-08,Pará,Benevides,16.0,6.0,,,,
2021-01-09,Pará,Benevides,13.0,28.0,,,,
2021-01-10,Pará,Benevides,,21.0,,,,
2021-01-11,Pará,Benevides,16.0,6.0,,,,
2021-01-12,Pará,Benevides,15.0,3.0,,,,
2021-01-13,Pará,Benevides,15.0,6.0,,,,
2021-01-14,Pará,Benevides,16.0,0.0,,,,
2021-01-15,Pará,Benevides,16.0,-1.0,,,,
2021-01-16,Pará,Benevides,16.0,14.0,,,,
2021-01-17,Pará,Benevides,,10.0,,,,
2021-01-18,Pará,Benevides,17.0,1.0,,,,
2021-01-19,Pará,Benevides,14.0,2.0,,,,
2021-01-20,Pará,Benevides,17.0,5.0,,,,
2021-01-21,Pará,Benevides,16.0,2.0,,,,
2021-01-22,Pará,Benevides,17.0,5.0,,,,
2021-01-23,Pará,Benevides,17.0,14.0,,,,
2021-01-24,Pará,Benevides,,8.0,,,,
2021-01-25,Pará,Benevides,17.0,2.0,,,,
2021-01-26,Pará,Benevides,16.0,5.0,,,,
2021-01-27,Pará,Benevides,15.0,10.0,,,,
2021-01-28,Pará,Benevides,16.0,7.0,,,,
2021-01-29,Pará,Benevides,15.0,6.0,,,,
2021-01-30,Pará,Benevides,15.0,18.0,,,,
2021-01-31,Pará,Benevides,,6.0,,,,
2021-02-01,Pará,Benevides,15.0,3.0,,,,
2021-02-02,Pará,Benevides,12.0,7.0,,,,
2021-02-03,Pará,Benevides,14.0,9.0,,,,
2021-02-04,Pará,Benevides,16.0,3.0,,,,
2021-02-05,Pará,Benevides,14.0,4.0,,,,
2021-02-06,Pará,Benevides,13.0,18.0,,,,
2021-02-07,Pará,Benevides,,10.0,,,,
2021-02-08,Pará,Benevides,13.0,3.0,,,,
2021-02-09,Pará,Benevides,16.0,2.0,,,,
2021-02-10,Pará,Benevides,14.0,11.0,,,,
2021-02-11,Pará,Benevides,16.0,4.0,,,,
2021-02-12,Pará,Benevides,15.0,7.0,,,,
2021-02-13,Pará,Benevides,15.0,13.0,,,,
2021-02-14,Pará,Benevides,,9.0,,,,
2021-02-15,Pará,Benevides,15.0,-9.0,,,,
2021-02-16,Pará,Benevides,21.0,-23.0,,,,
2021-02-17,Pará,Benevides,17.0,4.0,,,,
2021-02-18,Pará,Benevides,16.0,6.0,,,,
2021-02-19,Pará,Benevides,16.0,8.0,,,,
2021-02-20,Pará,Benevides,17.0,12.0,,,,
2021-02-21,Pará,Benevides,,9.0,,,,
2021-02-22,Pará,Benevides,16.0,6.0,,,,
2021-02-23,Pará,Benevides,13.0,12.0,,,,
2021-02-24,Pará,Benevides,13.0,13.0,,,,
2021-02-25,Pará,Benevides,13.0,10.0,,,,
2021-02-26,Pará,Benevides,14.0,9.0,,,,
2021-02-27,Pará,Benevides,14.0,14.0,,,,
2021-02-28,Pará,Benevides,,10.0,,,,
2021-03-01,Pará,Benevides,12.0,11.0,,,,
